"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition_num","rt","stimulus","response","question_order","slider_start","image_path","practiceTrial","practiceTrialNum","correct","concept","repetition","map_id","hue","lightness","saturation","ishihara_plate","correct_response"
"","","","","","html-slider-response","235","336751","0.0-227.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_U_26.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-148","","0","images/G_L_U_26.png","","","","exciting","2","26","G","L","U","",""
"","","","","","html-slider-response","236","337399","0.0-228.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_U_33.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","28","","0","images/B_L_U_33.png","","","","exciting","2","33","B","L","U","",""
"","","","","","html-slider-response","237","338016","0.0-229.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_S_13.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","77","","0","images/R_D_S_13.png","","","","exciting","2","13","R","D","S","",""
"","","","","","html-slider-response","238","339028","0.0-230.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_U_41.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-195","","0","images/B_D_U_41.png","","","","exciting","1","41","B","D","U","",""
"","","","","","html-slider-response","239","340028","0.0-231.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_U_07.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-135","","0","images/Y_D_U_07.png","","","","exciting","2","07","Y","D","U","",""
"","","","","","html-slider-response","240","340909","0.0-232.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_U_02.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-108","","0","images/Y_L_U_02.png","","","","exciting","2","02","Y","L","U","",""
"","","","","","html-slider-response","241","342389","0.0-233.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_S_30.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","111","","0","images/B_L_S_30.png","","","","exciting","2","30","B","L","S","",""
"","","","","","html-slider-response","242","342908","0.0-234.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_U_41.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-177","","0","images/B_D_U_41.png","","","","exciting","2","41","B","D","U","",""
"","","","","","html-slider-response","243","343580","0.0-235.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_S_44.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-177","","0","images/Y_L_S_44.png","","","","exciting","1","44","Y","L","S","",""
"","","","","","html-slider-response","244","344404","0.0-236.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_U_33.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-85","","0","images/B_L_U_33.png","","","","exciting","1","33","B","L","U","",""
"","","","","","html-slider-response","245","345268","0.0-237.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_S_37.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-2","","0","images/B_D_S_37.png","","","","exciting","1","37","B","D","S","",""
